# ORB-slam3's format: time[ns], wx(rad/s), wy, wz, ax(m/s2), ay, az
7237334333,0.001334,-0.001065,-0.001195,-0.583667,0.048789,9.881261
7247334333,0.001250,-0.001146,-0.001112,-0.565964,0.025617,9.848787
7257334333,0.001094,-0.001102,-0.001029,-0.538202,0.032159,9.870513
7267334333,0.001017,-0.001140,-0.000934,-0.163240,-0.002638,9.799979
7277334333,0.000909,-0.001122,-0.000803,0.219791,0.021576,9.741517
7287334333,0.000784,-0.001173,-0.000670,0.555453,0.014811,9.701747
7297334333,0.000692,-0.001104,-0.000582,0.901613,0.015897,9.699099
7307334333,0.000528,-0.001047,-0.000420,1.249041,0.054782,9.636193
7317334333,0.000408,-0.001000,-0.000366,1.627769,0.091092,9.594991
7327334333,0.000268,-0.000836,-0.000199,2.001474,0.026827,9.551991
7337334333,0.000088,-0.000748,-0.000110,2.340672,0.040881,9.558820
7347334333,-0.000102,-0.000534,0.000018,2.702523,0.062474,9.517554
7357334333,-0.000207,-0.000410,0.000069,3.045500,0.057200,9.549689
7367334333,-0.000382,-0.000239,0.000273,2.940884,0.061871,9.499092
7377334333,-0.000529,-0.000025,0.000360,2.686397,0.039518,9.479834
7387334333,-0.000570,0.000129,0.000446,2.387763,0.019553,9.533092
7397334333,-0.000630,0.000282,0.000463,2.048443,-0.017035,9.525191
7407334333,-0.000592,0.000370,0.000425,1.793986,-0.036512,9.512580
7417334333,-0.000570,0.000515,0.000394,1.488177,-0.039315,9.511520
7427334333,-0.000499,0.000625,0.000365,1.213464,-0.052546,9.529610
7437334333,-0.000425,0.000689,0.000207,0.922364,-0.080000,9.516400
7447334333,-0.000296,0.000789,0.000116,0.597784,-0.051274,9.497737
7457334333,-0.000044,0.000825,-0.000016,0.354040,-0.053368,9.477620
7467334333,0.000225,0.000820,-0.000184,0.099197,-0.049509,9.500259
7477334333,0.000385,0.000870,-0.000413,0.086276,0.058468,9.554954
7487334333,0.000565,0.000872,-0.000571,0.033168,0.017344,9.629659
7497334333,0.000767,0.000781,-0.000665,-0.013662,0.042269,9.687100
7507334333,0.000793,0.000667,-0.000797,-0.094178,0.060148,9.731967
7517334333,0.000911,0.000703,-0.000889,-0.148835,0.060733,9.817048
7527334333,0.000917,0.000486,-0.000976,-0.164710,0.076921,9.868382
7537334333,0.000874,0.000346,-0.001002,-0.212665,0.038080,9.875385
7547334333,0.000868,0.000238,-0.001078,-0.287521,0.053268,9.945580
7557334333,0.000756,0.000090,-0.001081,-0.324145,0.057412,9.995693
7567334333,0.000614,-0.000074,-0.001090,-0.352867,0.071126,10.048629
7577334333,0.000486,-0.000355,-0.001037,-0.378103,0.066526,10.084615
7587334333,0.000338,-0.000543,-0.000983,-0.383385,0.052201,10.042730
7597334333,0.000273,-0.000614,-0.000894,-0.362708,0.065454,10.067676
7607334333,0.000125,-0.000666,-0.000839,-0.374271,0.053509,10.096538
7617334333,0.000048,-0.000756,-0.000724,-0.329629,0.105798,10.101003
7627334333,-0.000076,-0.000752,-0.000547,-0.307881,0.107189,10.165411
7637334333,-0.000174,-0.000708,-0.000412,-0.353876,0.133070,10.204800
7647334333,-0.000239,-0.000589,-0.000194,-0.353999,0.099959,10.249665
7657334333,-0.000329,-0.000380,-0.000014,-0.320692,0.102292,10.297049
7667334333,-0.000396,-0.000271,0.000290,-0.309510,0.102256,10.400508
7677334333,-0.000446,-0.000025,0.000527,-0.333117,0.041074,10.359321
7687334333,-0.000517,0.000159,0.000791,-0.389399,0.049370,10.238482
7697334333,-0.000463,0.000399,0.000978,-0.325390,0.043188,10.203560
7707334333,-0.000460,0.000642,0.001148,-0.326383,-0.025868,10.087185
7717334333,-0.000386,0.000828,0.001322,-0.301268,0.003175,9.950448
7727334333,-0.000389,0.001051,0.001423,-0.345305,0.006582,9.833573
7737334333,-0.000361,0.001215,0.001531,-0.392738,-0.030384,9.743862
7747334333,-0.000280,0.001381,0.001576,-0.370331,-0.036581,9.609149
7757334333,-0.000229,0.001507,0.001698,-0.368238,-0.018860,9.513214
7767334333,-0.000098,0.001700,0.001679,-0.403819,0.034546,9.354101
7777334333,0.000039,0.001870,0.001591,-0.424417,0.013290,9.286920
7787334333,0.000087,0.001951,0.001513,-0.420780,0.004472,9.315753
7797334333,0.000304,0.002033,0.001491,-0.444337,0.038896,9.438677
7807334333,0.000331,0.002062,0.001438,-0.448459,0.000006,9.467754
7817334333,0.000332,0.001970,0.001324,-0.463772,0.007933,9.517581
7827334333,0.000364,0.001902,0.001223,-0.480179,-0.000229,9.591521
7837334333,0.000382,0.001742,0.001012,-0.461550,-0.011476,9.627268
7847334333,0.000350,0.001543,0.000907,-0.480920,0.013853,9.634648
7857334333,0.000419,0.001301,0.000728,-0.487349,0.004349,9.694974
7867334333,0.000311,0.001063,0.000473,-0.496883,0.023467,9.709460
7877334333,0.000222,0.000652,0.000274,-0.481224,0.004065,9.718245
7887334333,0.000178,0.000298,0.000115,-0.493893,0.038557,9.763339
7897334333,0.000129,-0.000064,-0.000136,-0.480232,0.046296,9.896517
7907334333,0.000055,-0.000299,-0.000372,-0.518481,0.051154,9.961074
7917334333,-0.000086,-0.000683,-0.000488,-0.537346,0.093146,10.027211
7927334333,-0.000101,-0.000835,-0.000691,-0.527101,0.106701,10.094045
7937334333,-0.000121,-0.001092,-0.000768,-0.550428,0.097365,10.263897
7947334333,-0.000212,-0.001266,-0.000817,-0.530880,0.095939,10.362601
7957334333,-0.000216,-0.001441,-0.000962,-0.500308,0.109207,10.399965
7967334333,-0.000306,-0.001557,-0.000987,-0.516839,0.071447,10.531767
7977334333,-0.000384,-0.001640,-0.000981,-0.474155,0.051329,10.679479
7987334333,-0.000381,-0.001769,-0.001046,-0.480288,0.088310,10.665645
7997334333,-0.000414,-0.001768,-0.000998,-0.434363,0.035081,10.555882
8007334333,-0.000449,-0.001790,-0.001041,-0.469609,0.043460,10.380171
8017334333,-0.000374,-0.001784,-0.001052,-0.435589,0.033681,10.262035
8027334333,-0.000390,-0.001685,-0.001039,-0.432213,0.036332,10.101466
8037334333,-0.000205,-0.001635,-0.001089,-0.452100,0.009272,9.957731
8047334333,-0.000191,-0.001494,-0.001104,-0.411327,-0.000024,9.864361
8057334333,-0.000014,-0.001350,-0.001102,-0.434750,0.015662,9.765668
8067334333,0.000040,-0.001126,-0.001122,-0.395542,0.041624,9.637889
8077334333,0.000232,-0.000969,-0.001174,-0.402754,0.013722,9.540060
8087334333,0.000439,-0.000662,-0.001213,-0.397787,0.027217,9.428458
8097334333,0.000608,-0.000401,-0.001159,-0.401664,0.051843,9.349985
8107334333,0.000687,-0.000202,-0.001164,-0.406304,0.083091,9.297494
8117334333,0.000756,-0.000045,-0.001084,-0.368669,0.076355,9.215723
8127334333,0.000820,0.000117,-0.001049,-0.443677,0.102481,9.208196
8137334333,0.000783,0.000252,-0.000896,-0.409698,0.109784,9.108198
8147334333,0.000771,0.000332,-0.000731,-0.405208,0.115923,9.067365
8157334333,0.000610,0.000432,-0.000561,-0.419983,0.135845,8.918073
8167334333,0.000520,0.000424,-0.000355,-0.444428,0.125217,8.920238
8177334333,0.000334,0.000468,-0.000084,-0.463282,0.127820,8.755360
8187334333,0.000154,0.000447,0.000187,-0.432963,0.070244,8.641649
8197334333,-0.000109,0.000393,0.000502,-0.448002,0.070881,8.798237
8207334333,-0.000352,0.000341,0.000762,-0.445450,0.054187,8.911957
8217334333,-0.000538,0.000286,0.001029,-0.438738,0.017348,9.064914
8227334333,-0.000760,0.000234,0.001198,-0.440320,-0.003277,9.289791
8237334333,-0.000924,0.000173,0.001381,-0.428821,-0.037937,9.391337
8247334333,-0.001064,0.000168,0.001504,-0.448639,-0.083514,9.581986
8257334333,-0.001274,0.000171,0.001643,-0.438748,-0.062661,9.718392
8267334333,-0.001347,0.000114,0.001688,-0.461795,-0.082575,9.898786
8277334333,-0.001528,0.000091,0.001668,-0.477520,-0.041043,10.077485
8287334333,-0.001647,0.000049,0.001689,-0.436596,-0.020446,10.232394
8297334333,-0.001753,0.000011,0.001652,-0.452830,-0.020725,10.360765
8307334333,-0.001873,0.000059,0.001590,-0.433365,-0.045510,10.339782
8317334333,-0.001854,0.000027,0.001498,-0.455465,-0.040553,10.377038
8327334333,-0.001854,0.000029,0.001455,-0.447181,-0.092419,10.294975
8337334333,-0.001806,0.000029,0.001259,-0.408833,-0.074542,10.363135
8347334333,-0.001655,-0.000031,0.001062,-0.413646,-0.101482,10.341781
8357334333,-0.001521,0.000042,0.000987,-0.446457,-0.109176,10.360623
8367334333,-0.001311,0.000132,0.000762,-0.460200,-0.112560,10.442149
8377334333,-0.001167,0.000133,0.000504,-0.420904,-0.100951,10.433959
8387334333,-0.000769,0.000261,0.000344,-0.481519,-0.117938,10.397419
8397334333,-0.000476,0.000318,0.000116,-0.444781,-0.111397,10.424150
8407334333,-0.000154,0.000361,-0.000182,-0.453820,-0.067138,10.318463
8417334333,0.000176,0.000355,-0.000369,-0.460275,-0.015409,10.234280
8427334333,0.000463,0.000349,-0.000567,-0.454380,-0.069499,10.149767
8437334333,0.000661,0.000314,-0.000671,-0.490051,0.024151,9.974893
8447334333,0.000867,0.000308,-0.000812,-0.504913,0.000598,9.940059
8457334333,0.001046,0.000238,-0.000883,-0.485530,0.019002,9.821176
8467334333,0.001174,0.000165,-0.000806,-0.460806,0.019569,9.727756
8477334333,0.001271,-0.000043,-0.000874,-0.490400,0.022768,9.616420
8487334333,0.001340,-0.000149,-0.000786,-0.509780,0.030449,9.425650
8497334333,0.001484,-0.000324,-0.000634,-0.522447,-0.012063,9.294337
8507334333,0.001423,-0.000566,-0.000533,-0.495949,-0.034953,9.314489
8517334333,0.001384,-0.000658,-0.000456,-0.520828,-0.030192,9.380837
8527334333,0.001401,-0.000891,-0.000283,-0.492375,0.010988,9.462956
8537334333,0.001276,-0.001063,-0.000165,-0.464814,-0.030104,9.562975
8547334333,0.001234,-0.001160,-0.000132,-0.487414,-0.024284,9.624503
8557334333,0.001070,-0.001142,-0.000064,-0.475235,-0.037190,9.743958
8567334333,0.000966,-0.001275,0.000075,-0.448714,-0.020690,9.830797
8577334333,0.000861,-0.001350,0.000132,-0.393584,0.029915,9.962153
8587334333,0.000676,-0.001343,0.000209,-0.400078,0.011133,10.037688
8597334333,0.000458,-0.001359,0.000192,-0.414316,-0.019632,10.182177
8607334333,0.000291,-0.001280,0.000249,-0.400725,0.034789,10.247808
8617334333,0.000106,-0.001299,0.000154,-0.401405,0.028409,10.170861
8627334333,-0.000094,-0.001242,0.000243,-0.423778,-0.008133,10.080428
8637334333,-0.000222,-0.001085,0.000228,-0.405473,0.006888,9.952049
8647334333,-0.000328,-0.000991,0.000217,-0.426465,-0.004594,9.872000
8657334333,-0.000390,-0.000731,0.000230,-0.390730,-0.007237,9.782860
8667334333,-0.000434,-0.000553,0.000169,-0.421417,0.020087,9.702274
8677334333,-0.000430,-0.000381,0.000126,-0.429599,0.007475,9.636494
8687334333,-0.000380,-0.000108,0.000010,-0.464660,0.013809,9.516415
8697334333,-0.000366,0.000081,-0.000037,-0.443054,-0.012607,9.449294
8707334333,-0.000234,0.000439,-0.000127,-0.418992,0.029703,9.366078
8717334333,-0.000137,0.000725,-0.000175,-0.448238,-0.033866,9.389234
8727334333,-0.000014,0.001045,-0.000273,-0.437509,0.024509,9.456831
8737334333,-0.000014,0.001270,-0.000307,-0.435656,0.026254,9.465472
8747334333,0.000095,0.001533,-0.000373,-0.442922,0.052184,9.448850
8757334333,0.000073,0.001676,-0.000500,-0.438492,0.027505,9.463471
8767334333,0.000105,0.001844,-0.000545,-0.443843,0.037470,9.436832
8777334333,0.000189,0.002013,-0.000587,-0.468513,0.024726,9.467541
8787334333,0.000179,0.002029,-0.000661,-0.529688,0.025106,9.425290
8797334333,0.000184,0.002117,-0.000685,-0.496031,0.005747,9.366287
8807334333,0.000092,0.002151,-0.000792,-0.533420,0.028680,9.348066
8817334333,0.000147,0.002177,-0.000856,-0.419972,0.030938,9.407451
8827334333,0.000045,0.002166,-0.000879,-0.234260,0.026688,9.564759
8837334333,-0.000016,0.002107,-0.000900,-0.053883,0.047150,9.689659
8847334333,-0.000091,0.002024,-0.000907,0.102736,0.052661,9.843312
8857334333,-0.000062,0.001904,-0.000899,0.305653,0.122478,10.007410
8867334333,-0.000137,0.001737,-0.000838,0.510621,0.099317,10.122425
8877334333,-0.000254,0.001564,-0.000792,0.655740,0.060417,10.285135
8887334333,-0.000267,0.001324,-0.000702,0.838904,0.082191,10.435830
8897334333,-0.000331,0.001036,-0.000618,1.029272,0.044772,10.553676
8907334333,-0.000410,0.000767,-0.000500,1.216789,0.039184,10.639532
8917334333,-0.000444,0.000523,-0.000369,1.359076,0.034879,10.696869
8927334333,-0.000517,0.000156,-0.000269,1.425376,-0.018503,10.671869
8937334333,-0.000516,-0.000127,-0.000065,1.431311,-0.022326,10.546227
8947334333,-0.000562,-0.000430,0.000080,1.509077,0.004668,10.510779
8957334333,-0.000442,-0.000662,0.000166,1.534516,-0.021596,10.459246
8967334333,-0.000387,-0.000840,0.000322,1.606474,-0.002883,10.440449
8977334333,-0.000250,-0.000992,0.000450,1.609757,-0.016525,10.350496
8987334333,-0.000087,-0.001230,0.000563,1.672684,0.005501,10.345159
8997334333,0.000050,-0.001399,0.000709,1.772992,-0.007236,10.322954
9007334333,0.000267,-0.001489,0.000817,1.766534,-0.026808,10.305859
9017334333,0.000579,-0.001538,0.000836,1.808450,0.020375,10.275098
9027334333,0.000750,-0.001597,0.000977,1.655862,-0.016868,10.219100
9037334333,0.000995,-0.001712,0.001092,1.475395,-0.059666,10.124686
9047334333,0.001109,-0.001678,0.001187,1.250200,-0.005476,10.020090
9057334333,0.001211,-0.001685,0.001125,1.050588,-0.023594,9.908917
9067334333,0.001336,-0.001655,0.001231,0.812932,-0.013122,9.817452
9077334333,0.001318,-0.001622,0.001196,0.609078,-0.059927,9.687409
9087334333,0.001296,-0.001534,0.001166,0.397196,-0.046813,9.628018
9097334333,0.001180,-0.001417,0.001163,0.183905,-0.021446,9.536525
9107334333,0.001066,-0.001424,0.001068,-0.022771,0.007373,9.470669
9117334333,0.000835,-0.001235,0.000982,-0.230044,0.016340,9.465673
9127334333,0.000606,-0.001023,0.000857,-0.337605,0.011392,9.365114
9137334333,0.000384,-0.000899,0.000749,-0.329105,0.081819,9.265054
9147334333,0.000211,-0.000765,0.000684,-0.339663,0.068481,9.253919
9157334333,0.000088,-0.000668,0.000543,-0.329164,0.035256,9.234959
9167334333,-0.000092,-0.000462,0.000402,-0.321452,0.063039,9.119308
9177334333,-0.000247,-0.000332,0.000224,-0.317740,0.073802,9.106817
9187334333,-0.000317,-0.000141,0.000143,-0.322453,0.031416,9.020206
9197334333,-0.000395,0.000016,0.000056,-0.285096,0.059163,8.951297
9207334333,-0.000425,0.000182,-0.000146,-0.331984,0.056503,8.921159
9217334333,-0.000503,0.000297,-0.000275,-0.306530,0.024562,8.848113
9227334333,-0.000444,0.000423,-0.000394,-0.272832,0.043371,8.795468
9237334333,-0.000472,0.000629,-0.000499,-0.311623,0.045071,8.937911
9247334333,-0.000486,0.000682,-0.000632,-0.337828,0.027341,9.099007
9257334333,-0.000455,0.000773,-0.000718,-0.355321,0.054503,9.235034
9267334333,-0.000405,0.000867,-0.000853,-0.326622,0.113963,9.354754
9277334333,-0.000322,0.000833,-0.000843,-0.335243,0.091717,9.473701
9287334333,-0.000285,0.000772,-0.000907,-0.319137,0.097091,9.598214
9297334333,-0.000195,0.000681,-0.000985,-0.342707,0.062803,9.727133
9307334333,-0.000106,0.000543,-0.000973,-0.336875,0.098091,9.862186
9317334333,-0.000056,0.000485,-0.000942,-0.352177,0.051659,9.967127
9327334333,0.000025,0.000312,-0.000956,-0.359935,0.035196,9.983276
9337334333,0.000202,0.000160,-0.000961,-0.360698,0.048452,10.064088
9347334333,0.000260,0.000022,-0.000927,-0.357536,0.022245,10.097469
9357334333,0.000320,-0.000142,-0.000886,-0.349624,0.050866,10.129428
9367334333,0.000391,-0.000291,-0.000774,-0.372142,0.045148,10.208798
9377334333,0.000394,-0.000375,-0.000782,-0.360138,0.077835,10.245012
9387334333,0.000438,-0.000426,-0.000730,-0.372838,0.095937,10.273780
9397334333,0.000421,-0.000473,-0.000676,-0.377899,0.114441,10.338652
9407334333,0.000397,-0.000501,-0.000508,-0.346176,0.071847,10.409866
9417334333,0.000290,-0.000520,-0.000443,-0.336805,0.074591,10.476081
9427334333,0.000168,-0.000579,-0.000325,-0.354862,0.088956,10.535661
9437334333,0.000061,-0.000500,-0.000161,-0.323078,0.054336,10.598871
9447334333,-0.000068,-0.000470,-0.000144,-0.327608,0.105333,10.453153
9457334333,-0.000116,-0.000352,-0.000011,-0.352029,0.060377,10.349684
9467334333,-0.000257,-0.000292,0.000086,-0.357247,0.029319,10.263656
9477334333,-0.000281,-0.000190,0.000140,-0.319463,0.057711,10.185617
9487334333,-0.000355,-0.000004,0.000312,-0.330112,-0.004305,10.066329
9497334333,-0.000434,0.000127,0.000366,-0.350487,0.035341,9.956256
9507334333,-0.000563,0.000250,0.000423,-0.356152,0.049431,9.874891
9517334333,-0.000487,0.000481,0.000490,-0.361990,0.035217,9.786331
9527334333,-0.000545,0.000728,0.000553,-0.361686,0.009354,9.713211
9537334333,-0.000603,0.000935,0.000610,-0.338702,0.053385,9.625647
9547334333,-0.000609,0.001150,0.000656,-0.359945,0.013541,9.609589
9557334333,-0.000594,0.001392,0.000655,-0.371585,-0.046289,9.604376
9567334333,-0.000627,0.001487,0.000685,-0.355641,-0.000087,9.561935
9577334333,-0.000650,0.001679,0.000661,-0.394959,0.038672,9.571087
9587334333,-0.000723,0.001717,0.000681,-0.376025,-0.002668,9.583957
9597334333,-0.000728,0.001690,0.000656,-0.416287,-0.038715,9.494589
9607334333,-0.000784,0.001690,0.000629,-0.434102,-0.043376,9.490681
9617334333,-0.000871,0.001668,0.000513,-0.437511,-0.022016,9.412862
9627334333,-0.000894,0.001574,0.000501,-0.458878,-0.035893,9.391896
9637334333,-0.001017,0.001409,0.000396,-0.504018,0.021158,9.316455
9647334333,-0.001036,0.001236,0.000277,-0.474796,-0.010812,9.346153
9657334333,-0.001055,0.001130,0.000222,-0.494130,-0.011331,9.496405
9667334333,-0.000998,0.000936,0.000131,-0.488159,0.018259,9.586456
9677334333,-0.001022,0.000752,0.000094,-0.515590,-0.014123,9.741329
9687334333,-0.000926,0.000516,0.000043,-0.490441,-0.007984,9.887245
9697334333,-0.000837,0.000392,-0.000097,-0.503331,0.030430,10.012273
9707334333,-0.000653,0.000192,-0.000085,-0.469386,0.008875,10.163646
9717334333,-0.000492,-0.000018,-0.000191,-0.494593,-0.023052,10.266158
9727334333,-0.000320,-0.000210,-0.000151,-0.487805,-0.017434,10.422598
9737334333,-0.000019,-0.000495,-0.000166,-0.445695,-0.072638,10.557515
9747334333,0.000268,-0.000643,-0.000194,-0.491195,-0.053580,10.636005
9757334333,0.000544,-0.000871,-0.000194,-0.537496,-0.050905,10.526925
9767334333,0.000818,-0.001024,-0.000238,-0.467652,-0.018219,10.460640
9777334333,0.000937,-0.001185,-0.000171,-0.490626,-0.025658,10.391861
9787334333,0.001163,-0.001290,-0.000178,-0.511247,-0.035807,10.355106
9797334333,0.001243,-0.001425,-0.000086,-0.406753,-0.026446,10.277930
9807334333,0.001266,-0.001472,-0.000031,-0.452352,0.023312,10.205210
9817334333,0.001355,-0.001509,-0.000013,-0.422739,0.012230,10.175895
9827334333,0.001346,-0.001586,0.000065,-0.491266,0.028141,10.108856
9837334333,0.001262,-0.001632,0.000136,-0.410843,0.049251,10.066325
9847334333,0.001235,-0.001556,0.000202,-0.433281,0.002254,10.017174
9857334333,0.001129,-0.001537,0.000228,-0.396466,-0.013227,9.942687
9867334333,0.000922,-0.001535,0.000317,-0.428883,-0.002817,9.764782
9877334333,0.000849,-0.001402,0.000388,-0.420834,-0.008518,9.646733
9887334333,0.000691,-0.001324,0.000407,-0.405973,0.013566,9.505744
9897334333,0.000603,-0.001234,0.000369,-0.411397,-0.044161,9.395691
9907334333,0.000411,-0.001158,0.000419,-0.428810,-0.033161,9.235763
9917334333,0.000290,-0.001065,0.000420,-0.385176,0.002078,9.126708
9927334333,0.000140,-0.000889,0.000346,-0.372363,-0.032728,8.990812
9937334333,-0.000117,-0.000713,0.000284,-0.415519,-0.018908,8.904537
9947334333,-0.000226,-0.000609,0.000295,-0.372364,-0.011642,8.794353
9957334333,-0.000484,-0.000385,0.000176,-0.374061,0.033282,8.831835
9967334333,-0.000512,-0.000194,0.000072,-0.339353,0.034019,8.931469
9977334333,-0.000627,-0.000059,0.000071,-0.400364,0.020557,8.982688
9987334333,-0.000700,0.000104,-0.000017,-0.354597,0.002476,9.145747
9997334333,-0.000750,0.000300,-0.000112,-0.367713,0.013833,9.229463
10007334333,-0.000678,0.000474,-0.000230,-0.382705,0.035554,9.373162
10017334333,-0.000606,0.000611,-0.000307,-0.355458,0.024114,9.460718
10027334333,-0.000475,0.000732,-0.000381,-0.378335,0.029041,9.553982
10037334333,-0.000322,0.000848,-0.000463,-0.414779,-0.003861,9.650279
10047334333,-0.000083,0.001003,-0.000526,-0.406266,0.007571,9.733592
10057334333,0.000183,0.001173,-0.000613,-0.403309,0.036771,9.839515
10067334333,0.000410,0.001228,-0.000665,-0.400582,0.051740,9.860446
10077334333,0.000669,0.001241,-0.000779,-0.443323,0.055490,9.880262
10087334333,0.000782,0.001342,-0.000860,-0.458805,0.060391,9.871892
10097334333,0.000863,0.001253,-0.000882,-0.450482,0.020829,9.939593
10107334333,0.000967,0.001298,-0.000949,-0.434430,0.091418,9.932691
10117334333,0.000960,0.001216,-0.000953,-0.416246,0.034535,9.947147
10127334333,0.000983,0.001103,-0.000997,-0.475534,0.050147,9.949549
10137334333,0.000955,0.001032,-0.001043,-0.487845,0.045471,9.992677
10147334333,0.000838,0.000849,-0.001031,-0.506244,0.073189,9.958793
10157334333,0.000642,0.000747,-0.001020,-0.455601,0.053615,9.935445
10167334333,0.000477,0.000471,-0.001005,-0.478573,0.052733,9.958619
10177334333,0.000337,0.000390,-0.000973,-0.485389,0.079425,9.994035
10187334333,0.000187,0.000201,-0.000915,-0.506066,0.075636,10.076601
10197334333,0.000010,0.000121,-0.000835,-0.482677,0.110618,10.132054
10207334333,-0.000003,-0.000002,-0.000756,-0.458764,0.092378,10.203996
